date_start                       ,driver_number ,duration_sector_1 ,duration_sector_2 ,duration_sector_3 ,i1_speed ,i2_speed ,is_pit_out_lap ,lap_duration ,lap_number ,meeting_key ,segments_sector_1                      ,segments_sector_2                      ,segments_sector_3                            ,session_key ,st_speed
2024-06-09 19:07:28.254000+00:00 ,           55 ,           25.407 ,           27.407 ,           33.047 ,     225 ,     276 ,False          ,      85.861 ,        42 ,       1237 ,"[None, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2051, 2064, 2064]" ,       9531 ,     310
2024-06-09 19:07:01.380000+00:00 ,           63 ,           26.134 ,           26.869 ,           32.689 ,     237 ,     277 ,False          ,      85.692 ,        42 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2049, 2048, 2048]" ,       9531 ,     303
2024-06-09 19:07:26.667000+00:00 ,           77 ,           25.743 ,           27.517 ,           49.531 ,     232 ,     280 ,False          ,     102.791 ,        42 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2048, 2049]" ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     309
2024-06-09 19:07:03.769000+00:00 ,           81 ,           25.092 ,           27.093 ,           32.362 ,     229 ,     280 ,False          ,      84.547 ,        42 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     326
2024-06-09 19:08:23.086000+00:00 ,            1 ,           24.613 ,           26.76  ,           32.919 ,     229 ,     276 ,False          ,      84.292 ,        43 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     302
2024-06-09 19:08:51.963000+00:00 ,            3 ,           25.358 ,           27.318 ,           48.881 ,     229 ,     278 ,False          ,     101.557 ,        43 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     309
2024-06-09 19:08:27.616000+00:00 ,            4 ,           24.796 ,           26.451 ,           32.424 ,     229 ,     278 ,False          ,      83.671 ,        43 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2049]" ,       9531 ,     321
2024-06-09 19:09:27.114000+00:00 ,           10 ,           25.927 ,           26.407 ,           31.572 ,     223 ,     276 ,False          ,      83.906 ,        43 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2049, 2049]" ,"[2049, 2048, 2048, 2048, 2049, 2048, 2048]" ,       9531 ,     324
2024-06-09 19:08:54.360000+00:00 ,           11 ,           25.562 ,           27.406 ,           49.038 ,     229 ,     279 ,False          ,     102.006 ,        43 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     310
2024-06-09 19:08:42.135000+00:00 ,           14 ,           24.532 ,           26.758 ,           33.163 ,     233 ,     278 ,False          ,      84.453 ,        43 ,       1237 ,"[None, 2048, 2048, 2048, 2051, 2049]" ,"[2049, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2049, 2064, 2064]" ,       9531 ,     304
2024-06-09 19:08:46.997000+00:00 ,           18 ,           25.17  ,           27.325 ,           33.117 ,     233 ,     278 ,False          ,      85.612 ,        43 ,       1237 ,"[2048, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2064, 2064]" ,       9531 ,     306
2024-06-09 19:09:23.528000+00:00 ,           20 ,           27.449 ,           27.555 ,           33.309 ,     212 ,     279 ,False          ,      88.313 ,        43 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2049, 2049]" ,"[2051, 2048, 2049, 2048, 2048, 2049, 2049]" ,       9531 ,     306
2024-06-09 19:08:44.169000+00:00 ,           22 ,           24.892 ,           26.631 ,           33.139 ,     236 ,     280 ,False          ,      84.662 ,        43 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2049]" ,"[2049, 2049, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2049, 2064, 2064]" ,       9531 ,     308
2024-06-09 19:08:48.965000+00:00 ,           23 ,           25.238 ,           27.078 ,           33.968 ,     243 ,     279 ,False          ,      86.284 ,        43 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2064, 2064]" ,       9531 ,     305
2024-06-09 19:09:05.428000+00:00 ,           24 ,           25.811 ,           27.815 ,           33.62  ,     236 ,     276 ,False          ,      87.246 ,        43 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2064, 2064]" ,       9531 ,     303
2024-06-09 19:08:58.424000+00:00 ,           27 ,           24.952 ,           27.861 ,           33.652 ,     234 ,     274 ,False          ,      86.465 ,        43 ,       1237 ,"[2049, 2049, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2064, 2064]" ,       9531 ,     304
2024-06-09 19:08:49.378000+00:00 ,           31 ,           25.331 ,           26.992 ,           32.604 ,     231 ,     278 ,False          ,      84.927 ,        43 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2064, 2064]" ,       9531 ,     323
2024-06-09 19:08:28.873000+00:00 ,           44 ,           24.942 ,           26.9   ,           49.455 ,     240 ,     280 ,False          ,     101.297 ,        43 ,       1237 ,"[None, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     328
2024-06-09 19:08:54.068000+00:00 ,           55 ,           25.309 ,           27.486 ,           48.661 ,     228 ,     276 ,False          ,     101.456 ,        43 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2049, 2048, 2048, 2048, 2049]" ,       9531 ,     305
2024-06-09 19:08:27.281000+00:00 ,           63 ,           24.611 ,           26.374 ,           32.709 ,     243 ,     279 ,False          ,      83.694 ,        43 ,       1237 ,"[None, 2048, 2048, 2049, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2049, 2049, 2049]" ,       9531 ,     302
2024-06-09 19:09:09.345000+00:00 ,           77 ,           33.179 ,           31.389 ,           34.249 ,     175 ,     271 ,True           ,      98.817 ,        43 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     293
2024-06-09 19:08:28.238000+00:00 ,           81 ,           24.949 ,           26.928 ,           32.588 ,     243 ,     280 ,False          ,      84.465 ,        43 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2051, 2064, 2064]" ,       9531 ,     309
2024-06-09 19:09:47.367000+00:00 ,            1 ,           24.691 ,           26.683 ,           33.007 ,     237 ,     275 ,False          ,      84.381 ,        44 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2064, 2064]" ,       9531 ,     301
2024-06-09 19:10:33.432000+00:00 ,            3 ,           32.731 ,           27.987 ,           32.648 ,     200 ,     277 ,True           ,      93.366 ,        44 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2049, 2048, 2048, 2048, 2049]" ,       9531 ,     305
2024-06-09 19:09:51.340000+00:00 ,            4 ,           25.279 ,           26.354 ,           32.614 ,     231 ,     282 ,False          ,      84.247 ,        44 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2051, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2051, 2048]" ,       9531 ,     320
2024-06-09 19:10:50.938000+00:00 ,           10 ,           25.383 ,           26.271 ,           33.327 ,     237 ,     279 ,False          ,      84.981 ,        44 ,       1237 ,"[2049, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2049, 2048, 2048, 2049, 2049]" ,"[2049, 2048, 2051, 2049, 2048, 2049, 2049]" ,       9531 ,     328
2024-06-09 19:10:36.405000+00:00 ,           11 ,           32.739 ,           28.087 ,           33.254 ,     202 ,     278 ,True           ,      94.08  ,        44 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2051, 2049]" ,       9531 ,     309
2024-06-09 19:10:06.612000+00:00 ,           14 ,           24.491 ,           26.689 ,           49.326 ,     235 ,     278 ,False          ,     100.506 ,        44 ,       1237 ,"[2049, 2048, 2048, 2049, 2048, 2049]" ,"[2049, 2048, 2049, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     303
2024-06-09 19:10:12.566000+00:00 ,           18 ,           24.881 ,           27.217 ,           49.634 ,     234 ,     277 ,False          ,     101.732 ,        44 ,       1237 ,"[2049, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2049, 2048, 2048, 2048, 2048]" ,       9531 ,     305
2024-06-09 19:10:51.907000+00:00 ,           20 ,           26.156 ,           26.242 ,           32.414 ,     233 ,     283 ,False          ,      84.812 ,        44 ,       1237 ,"[None, 2048, 2048, 2049, 2048, 2048]" ,"[2049, 2049, 2049, 2049, 2051, 2051]" ,"[2048, 2048, 2049, 2048, 2048, 2049, 2049]" ,       9531 ,     309
2024-06-09 19:10:08.779000+00:00 ,           22 ,           24.806 ,           26.897 ,           50.654 ,     234 ,     279 ,False          ,     102.357 ,        44 ,       1237 ,"[2049, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     307
2024-06-09 19:10:15.249000+00:00 ,           23 ,           25.875 ,           27.532 ,           49.789 ,     238 ,     278 ,False          ,     103.196 ,        44 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2048, 2048, 2048, 2048, 2049]" ,       9531 ,     306
2024-06-09 19:10:32.751000+00:00 ,           24 ,           25.825 ,           28.46  ,           91.454 ,     239 ,     276 ,False          ,     145.739 ,        44 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     300
2024-06-09 19:10:24.879000+00:00 ,           27 ,           25.89  ,           26.938 ,           49.371 ,     232 ,     273 ,False          ,     102.199 ,        44 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2049]" ,       9531 ,     300
2024-06-09 19:10:14.215000+00:00 ,           31 ,           24.845 ,           26.811 ,           49.795 ,     229 ,     277 ,False          ,     101.451 ,        44 ,       1237 ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2049, 2049, 2048]" ,"[2049, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     302
2024-06-09 19:10:10.245000+00:00 ,           44 ,           32.407 ,           27.46  ,           33.548 ,     207 ,     277 ,True           ,      93.415 ,        44 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2051, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     306
2024-06-09 19:10:35.432000+00:00 ,           55 ,           32.953 ,           27.704 ,           32.815 ,     195 ,     276 ,True           ,      93.472 ,        44 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2049, 2048, 2048, 2049, 2049]" ,       9531 ,     303
2024-06-09 19:09:50.787000+00:00 ,           63 ,           24.985 ,           26.913 ,           32.427 ,     247 ,     278 ,False          ,      84.325 ,        44 ,       1237 ,"[2049, 2048, 2048, 2048, 2048, 2051]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2064, 2064]" ,       9531 ,     303
2024-06-09 19:10:48.229000+00:00 ,           77 ,           26.712 ,           27.164 ,           33.094 ,     209 ,     278 ,False          ,      86.97  ,        44 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2051, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     301
2024-06-09 19:09:52.780000+00:00 ,           81 ,           24.86  ,           27.078 ,           47.905 ,     241 ,     279 ,False          ,      99.843 ,        44 ,       1237 ,"[2049, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2049, 2049]" ,       9531 ,     308
2024-06-09 19:11:11.712000+00:00 ,            1 ,           24.639 ,           27.035 ,           48.938 ,     240 ,     276 ,False          ,     100.612 ,        45 ,       1237 ,"[2048, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2049, 2048, 2048, 2048, 2049]" ,       9531 ,     300
2024-06-09 19:12:06.732000+00:00 ,            3 ,           26.039 ,           26.212 ,           32.016 ,     239 ,     283 ,False          ,      84.267 ,        45 ,       1237 ,"[2049, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2049, 2049, 2049, 2051, 2049]" ,"[2048, 2048, 2051, 2051, 2048, 2048, 2049]" ,       9531 ,     311
2024-06-09 19:11:15.550000+00:00 ,            4 ,           24.748 ,           26.533 ,           32.288 ,     239 ,     278 ,False          ,      83.569 ,        45 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2051, 2048]" ,       9531 ,     316
2024-06-09 19:12:15.928000+00:00 ,           10 ,           25.711 ,           26.421 ,           31.32  ,     225 ,     283 ,False          ,      83.452 ,        45 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2051, 2048, 2049, 2051]" ,"[2049, 2048, 2048, 2048, 2048, 2049, 2051]" ,       9531 ,     325
2024-06-09 19:12:10.398000+00:00 ,           11 ,           27.912 ,           27.032 ,           31.844 ,     216 ,     283 ,False          ,      86.788 ,        45 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2051, 2048]" ,       9531 ,     325
2024-06-09 19:11:47.144000+00:00 ,           14 ,           31.605 ,           28.37  ,           33.482 ,     181 ,     280 ,True           ,      93.457 ,        45 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2049, 2048, 2048, 2049, 2049]" ,       9531 ,     303
2024-06-09 19:11:54.233000+00:00 ,           18 ,           31.977 ,           27.841 ,           32.956 ,     192 ,     279 ,True           ,      92.774 ,        45 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2049]" ,"[2049, 2049, 2049, 2048, 2048, 2049, 2049]" ,       9531 ,     307
2024-06-09 19:12:16.680000+00:00 ,           20 ,           25.928 ,           26.447 ,           32.313 ,     225 ,     283 ,False          ,      84.688 ,        45 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2049]" ,"[2048, 2049, 2049, 2049, 2048, 2049, 2051]" ,       9531 ,     315
2024-06-09 19:11:51.189000+00:00 ,           22 ,           32.114 ,           27.907 ,           32.926 ,     201 ,     279 ,True           ,      92.947 ,        45 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     306
2024-06-09 19:11:58.346000+00:00 ,           23 ,           31.755 ,           27.632 ,           32.449 ,     222 ,     280 ,True           ,      91.836 ,        45 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049]" ,"[2049, 2049, 2049, 2049, 2048, 2049, 2049]" ,       9531 ,     310
2024-06-09 19:12:58.497000+00:00 ,           24 ,           39.079 ,           31.419 ,           34.691 ,     131 ,     272 ,True           ,     105.189 ,        45 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     297
2024-06-09 19:12:07.056000+00:00 ,           27 ,           31.017 ,           26.771 ,           33.302 ,     212 ,     275 ,True           ,      91.09  ,        45 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2049]" ,"[2049, 2049, 2048, 2048, 2048, 2049, 2049]" ,       9531 ,     310
2024-06-09 19:11:55.707000+00:00 ,           31 ,           32.386 ,           27.988 ,           32.885 ,     198 ,     275 ,True           ,      93.259 ,        45 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2048]" ,"[2049, 2049, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     300
2024-06-09 19:11:43.498000+00:00 ,           44 ,           25.682 ,           26.022 ,           32.059 ,     230 ,     281 ,False          ,      83.763 ,        45 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2051, 2049, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     303
2024-06-09 19:12:08.909000+00:00 ,           55 ,           26.08  ,           26.656 ,           32.159 ,     225 ,     275 ,False          ,      84.895 ,        45 ,       1237 ,"[2048, 2048, 2048, 2048, 2049, 2048]" ,"[2049, 2048, 2048, 2049, 2049, 2049]" ,"[2051, 2049, 2049, 2048, 2048, 2048, 2049]" ,       9531 ,     299
2024-06-09 19:11:15.167000+00:00 ,           63 ,           24.727 ,           26.459 ,           50.087 ,     248 ,     279 ,False          ,     101.273 ,        45 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2051]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2049, 2048, 2048, 2048, 2049]" ,       9531 ,     301
2024-06-09 19:12:15.156000+00:00 ,           77 ,           25.945 ,           26.63  ,           32.701 ,     215 ,     275 ,False          ,      85.276 ,        45 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2049, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2049, 2049]" ,       9531 ,     308
2024-06-09 19:11:32.492000+00:00 ,           81 ,           31.551 ,           27.421 ,           33.277 ,     208 ,     279 ,True           ,      92.249 ,        45 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2051, 2049, 2048, 2048, 2048, 2048, 2049]" ,       9531 ,     298
2024-06-09 19:12:52.285000+00:00 ,            1 ,           30.892 ,           27.279 ,           32.652 ,     211 ,     277 ,True           ,      90.823 ,        46 ,       1237 ,"[2064, 2064, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2049]" ,"[2049, 2049, 2049, 2048, 2048, 2049, 2049]" ,       9531 ,     302
