date                             ,driver_number ,gap_to_leader ,interval ,meeting_key ,session_key
2024-06-09 19:05:45.335000+00:00 ,           31 ,23.487        ,0.499    ,       1237 ,       9531
2024-06-09 19:05:45.405000+00:00 ,           22 ,19.127        ,1.88     ,       1237 ,       9531
2024-06-09 19:05:45.752000+00:00 ,           27 ,31.809        ,1.747    ,       1237 ,       9531
2024-06-09 19:05:45.814000+00:00 ,           11 ,28.862        ,1.072    ,       1237 ,       9531
2024-06-09 19:05:46.313000+00:00 ,           63 ,2.779         ,2.779    ,       1237 ,       9531
2024-06-09 19:05:46.852000+00:00 ,           14 ,17.34         ,11.908   ,       1237 ,       9531
2024-06-09 19:05:47.341000+00:00 ,            3 ,25.14         ,1.653    ,       1237 ,       9531
2024-06-09 19:05:47.341000+00:00 ,           18 ,20.607        ,1.48     ,       1237 ,       9531
2024-06-09 19:05:47.341000+00:00 ,           20 ,30.025        ,1.163    ,       1237 ,       9531
2024-06-09 19:05:47.429000+00:00 ,           77 ,25.607        ,0.467    ,       1237 ,       9531
2024-06-09 19:05:47.583000+00:00 ,            4 ,4.035         ,1.256    ,       1237 ,       9531
2024-06-09 19:05:48.682000+00:00 ,           81 ,5.092         ,1.057    ,       1237 ,       9531
2024-06-09 19:05:48.786000+00:00 ,           22 ,19.306        ,1.966    ,       1237 ,       9531
2024-06-09 19:05:48.786000+00:00 ,           27 ,31.806        ,1.781    ,       1237 ,       9531
2024-06-09 19:05:48.890000+00:00 ,           55 ,27.048        ,1.441    ,       1237 ,       9531
2024-06-09 19:05:48.973000+00:00 ,           16 ,              ,65.743   ,       1237 ,       9531
2024-06-09 19:05:49.060000+00:00 ,           44 ,5.57          ,0.478    ,       1237 ,       9531
2024-06-09 19:05:49.328000+00:00 ,           10 ,27.488        ,0.44     ,       1237 ,       9531
2024-06-09 19:05:49.388000+00:00 ,           23 ,23.118        ,2.511    ,       1237 ,       9531
2024-06-09 19:05:49.640000+00:00 ,           24 ,35.743        ,3.934    ,       1237 ,       9531
2024-06-09 19:05:50.052000+00:00 ,           31 ,23.688        ,0.57     ,       1237 ,       9531
2024-06-09 19:05:50.207000+00:00 ,           18 ,20.715        ,1.409    ,       1237 ,       9531
2024-06-09 19:05:50.352000+00:00 ,           11 ,28.531        ,1.043    ,       1237 ,       9531
2024-06-09 19:05:51.141000+00:00 ,           63 ,2.81          ,2.81     ,       1237 ,       9531
2024-06-09 19:05:51.599000+00:00 ,            3 ,25.299        ,1.611    ,       1237 ,       9531
2024-06-09 19:05:51.698000+00:00 ,           20 ,29.882        ,1.351    ,       1237 ,       9531
2024-06-09 19:05:51.935000+00:00 ,           14 ,17.362        ,12.04    ,       1237 ,       9531
2024-06-09 19:05:52.034000+00:00 ,           77 ,25.752        ,0.453    ,       1237 ,       9531
2024-06-09 19:05:52.281000+00:00 ,           16 ,              ,65.554   ,       1237 ,       9531
2024-06-09 19:05:52.469000+00:00 ,            4 ,4.168         ,1.358    ,       1237 ,       9531
2024-06-09 19:05:52.599000+00:00 ,           23 ,23.194        ,2.479    ,       1237 ,       9531
2024-06-09 19:05:52.713000+00:00 ,           24 ,35.726        ,3.92     ,       1237 ,       9531
2024-06-09 19:05:53.367000+00:00 ,           31 ,23.899        ,0.705    ,       1237 ,       9531
2024-06-09 19:05:53.505000+00:00 ,           55 ,27.149        ,1.397    ,       1237 ,       9531
2024-06-09 19:05:53.548000+00:00 ,           81 ,5.177         ,1.009    ,       1237 ,       9531
2024-06-09 19:05:53.619000+00:00 ,           27 ,31.748        ,1.866    ,       1237 ,       9531
2024-06-09 19:05:53.640000+00:00 ,           10 ,27.283        ,0.134    ,       1237 ,       9531
2024-06-09 19:05:53.996000+00:00 ,           22 ,19.401        ,2.039    ,       1237 ,       9531
2024-06-09 19:05:54.057000+00:00 ,           44 ,5.722         ,0.545    ,       1237 ,       9531
2024-06-09 19:05:54.355000+00:00 ,           63 ,2.784         ,2.784    ,       1237 ,       9531
2024-06-09 19:05:55.006000+00:00 ,           11 ,28.652        ,1.369    ,       1237 ,       9531
2024-06-09 19:05:55.075000+00:00 ,            3 ,25.473        ,1.574    ,       1237 ,       9531
2024-06-09 19:05:55.360000+00:00 ,           14 ,17.359        ,11.9     ,       1237 ,       9531
2024-06-09 19:05:55.426000+00:00 ,           18 ,20.755        ,1.354    ,       1237 ,       9531
2024-06-09 19:05:55.503000+00:00 ,           77 ,25.958        ,0.485    ,       1237 ,       9531
2024-06-09 19:05:55.632000+00:00 ,            4 ,4.152         ,1.368    ,       1237 ,       9531
2024-06-09 19:05:56.337000+00:00 ,           20 ,30.046        ,1.394    ,       1237 ,       9531
2024-06-09 19:05:56.718000+00:00 ,           81 ,5.219         ,1.067    ,       1237 ,       9531
2024-06-09 19:05:56.849000+00:00 ,           55 ,27.379        ,1.421    ,       1237 ,       9531
2024-06-09 19:05:57.388000+00:00 ,           44 ,5.835         ,0.616    ,       1237 ,       9531
2024-06-09 19:05:57.474000+00:00 ,           22 ,19.557        ,2.198    ,       1237 ,       9531
2024-06-09 19:05:57.495000+00:00 ,           24 ,35.677        ,3.929    ,       1237 ,       9531
2024-06-09 19:05:57.799000+00:00 ,           23 ,23.179        ,2.424    ,       1237 ,       9531
2024-06-09 19:05:58.130000+00:00 ,           27 ,31.774        ,1.728    ,       1237 ,       9531
2024-06-09 19:05:58.170000+00:00 ,           11 ,28.756        ,         ,       1237 ,       9531
2024-06-09 19:05:58.336000+00:00 ,           63 ,2.834         ,2.834    ,       1237 ,       9531
2024-06-09 19:05:58.358000+00:00 ,           16 ,              ,65.583   ,       1237 ,       9531
2024-06-09 19:05:58.455000+00:00 ,           31 ,23.855        ,0.676    ,       1237 ,       9531
2024-06-09 19:05:58.695000+00:00 ,           18 ,20.842        ,1.285    ,       1237 ,       9531
2024-06-09 19:05:59.553000+00:00 ,            4 ,4.083         ,1.249    ,       1237 ,       9531
2024-06-09 19:05:59.758000+00:00 ,           20 ,30.311        ,1.555    ,       1237 ,       9531
2024-06-09 19:06:00.235000+00:00 ,            3 ,25.563        ,1.708    ,       1237 ,       9531
2024-06-09 19:06:00.603000+00:00 ,           81 ,5.131         ,1.048    ,       1237 ,       9531
2024-06-09 19:06:00.666000+00:00 ,           77 ,26.057        ,0.494    ,       1237 ,       9531
2024-06-09 19:06:01.129000+00:00 ,           14 ,17.57         ,12.0     ,       1237 ,       9531
2024-06-09 19:06:01.283000+00:00 ,           44 ,5.787         ,0.656    ,       1237 ,       9531
2024-06-09 19:06:01.311000+00:00 ,           23 ,23.394        ,2.552    ,       1237 ,       9531
2024-06-09 19:06:01.353000+00:00 ,           27 ,31.88         ,1.569    ,       1237 ,       9531
2024-06-09 19:06:01.466000+00:00 ,           63 ,2.726         ,2.726    ,       1237 ,       9531
2024-06-09 19:06:01.936000+00:00 ,           31 ,24.066        ,0.672    ,       1237 ,       9531
2024-06-09 19:06:02.143000+00:00 ,           55 ,27.506        ,1.449    ,       1237 ,       9531
2024-06-09 19:06:02.292000+00:00 ,           24 ,36.04         ,4.266    ,       1237 ,       9531
2024-06-09 19:06:02.808000+00:00 ,            4 ,4.031         ,1.305    ,       1237 ,       9531
2024-06-09 19:06:03.188000+00:00 ,           22 ,19.723        ,2.153    ,       1237 ,       9531
2024-06-09 19:06:03.322000+00:00 ,           11 ,28.675        ,1.169    ,       1237 ,       9531
2024-06-09 19:06:03.339000+00:00 ,           16 ,              ,65.568   ,       1237 ,       9531
2024-06-09 19:06:03.763000+00:00 ,           81 ,5.028         ,0.997    ,       1237 ,       9531
2024-06-09 19:06:03.778000+00:00 ,            3 ,25.866        ,1.8      ,       1237 ,       9531
2024-06-09 19:06:04.109000+00:00 ,           77 ,26.208        ,0.342    ,       1237 ,       9531
2024-06-09 19:06:04.523000+00:00 ,           44 ,5.684         ,         ,       1237 ,       9531
2024-06-09 19:06:04.600000+00:00 ,           18 ,21.017        ,1.294    ,       1237 ,       9531
2024-06-09 19:06:04.952000+00:00 ,           20 ,30.353        ,1.678    ,       1237 ,       9531
2024-06-09 19:06:05.502000+00:00 ,           55 ,27.643        ,1.435    ,       1237 ,       9531
2024-06-09 19:06:05.767000+00:00 ,           24 ,36.27         ,4.39     ,       1237 ,       9531
2024-06-09 19:06:05.864000+00:00 ,           14 ,17.553        ,11.831   ,       1237 ,       9531
2024-06-09 19:06:06.474000+00:00 ,           16 ,              ,65.227   ,       1237 ,       9531
2024-06-09 19:06:06.671000+00:00 ,           27 ,32.034        ,1.681    ,       1237 ,       9531
2024-06-09 19:06:06.809000+00:00 ,           11 ,28.861        ,1.218    ,       1237 ,       9531
2024-06-09 19:06:07.157000+00:00 ,           23 ,23.66         ,2.643    ,       1237 ,       9531
2024-06-09 19:06:07.195000+00:00 ,           63 ,2.664         ,2.664    ,       1237 ,       9531
2024-06-09 19:06:07.891000+00:00 ,           31 ,24.292        ,0.632    ,       1237 ,       9531
2024-06-09 19:06:08.079000+00:00 ,           22 ,19.776        ,2.223    ,       1237 ,       9531
2024-06-09 19:06:08.396000+00:00 ,           20 ,30.45         ,1.589    ,       1237 ,       9531
2024-06-09 19:06:08.505000+00:00 ,            4 ,3.979         ,1.315    ,       1237 ,       9531
2024-06-09 19:06:09.056000+00:00 ,           14 ,17.588        ,11.753   ,       1237 ,       9531
2024-06-09 19:06:09.491000+00:00 ,           18 ,21.196        ,1.42     ,       1237 ,       9531
2024-06-09 19:06:09.560000+00:00 ,            3 ,26.118        ,1.826    ,       1237 ,       9531
2024-06-09 19:06:09.630000+00:00 ,           81 ,5.015         ,1.036    ,       1237 ,       9531
2024-06-09 19:06:09.980000+00:00 ,           27 ,32.063        ,1.613    ,       1237 ,       9531
2024-06-09 19:06:10.159000+00:00 ,           77 ,26.672        ,0.554    ,       1237 ,       9531
2024-06-09 19:06:10.249000+00:00 ,           44 ,5.683         ,0.668    ,       1237 ,       9531
2024-06-09 19:06:10.728000+00:00 ,           16 ,              ,65.071   ,       1237 ,       9531
2024-06-09 19:06:10.921000+00:00 ,           24 ,36.317        ,4.283    ,       1237 ,       9531
2024-06-09 19:06:11.366000+00:00 ,           22 ,19.877        ,2.289    ,       1237 ,       9531
2024-06-09 19:06:11.366000+00:00 ,           63 ,2.543         ,2.543    ,       1237 ,       9531
2024-06-09 19:06:11.605000+00:00 ,           55 ,27.97         ,1.298    ,       1237 ,       9531
2024-06-09 19:06:12.139000+00:00 ,           23 ,23.84         ,2.644    ,       1237 ,       9531
2024-06-09 19:06:12.556000+00:00 ,           11 ,29.058        ,1.088    ,       1237 ,       9531
2024-06-09 19:06:12.750000+00:00 ,            4 ,3.953         ,1.41     ,       1237 ,       9531
2024-06-09 19:06:12.773000+00:00 ,           18 ,21.301        ,1.424    ,       1237 ,       9531
2024-06-09 19:06:12.807000+00:00 ,           31 ,24.503        ,0.663    ,       1237 ,       9531
2024-06-09 19:06:13.031000+00:00 ,           14 ,17.559        ,11.772   ,       1237 ,       9531
2024-06-09 19:06:13.855000+00:00 ,           81 ,5.071         ,1.118    ,       1237 ,       9531
2024-06-09 19:06:14.113000+00:00 ,           16 ,              ,72.315   ,       1237 ,       9531
2024-06-09 19:06:14.194000+00:00 ,           20 ,30.682        ,1.624    ,       1237 ,       9531
2024-06-09 19:06:14.530000+00:00 ,           24 ,36.595        ,4.532    ,       1237 ,       9531
2024-06-09 19:06:14.547000+00:00 ,            3 ,26.212        ,1.709    ,       1237 ,       9531
2024-06-09 19:06:14.621000+00:00 ,           44 ,5.817         ,0.746    ,       1237 ,       9531
2024-06-09 19:06:15.139000+00:00 ,           77 ,26.824        ,0.612    ,       1237 ,       9531
2024-06-09 19:06:15.403000+00:00 ,           23 ,23.882        ,2.581    ,       1237 ,       9531
2024-06-09 19:06:15.423000+00:00 ,           22 ,19.921        ,2.362    ,       1237 ,       9531
2024-06-09 19:06:16.146000+00:00 ,           31 ,24.64         ,0.758    ,       1237 ,       9531
2024-06-09 19:06:16.271000+00:00 ,           27 ,32.708        ,2.026    ,       1237 ,       9531
2024-06-09 19:06:16.330000+00:00 ,           14 ,17.566        ,11.882   ,       1237 ,       9531
2024-06-09 19:06:16.368000+00:00 ,           55 ,28.054        ,1.23     ,       1237 ,       9531
2024-06-09 19:06:16.972000+00:00 ,           63 ,2.464         ,2.464    ,       1237 ,       9531
2024-06-09 19:06:17.053000+00:00 ,           18 ,21.555        ,1.634    ,       1237 ,       9531
2024-06-09 19:06:17.446000+00:00 ,           11 ,29.178        ,1.124    ,       1237 ,       9531
2024-06-09 19:06:17.784000+00:00 ,            3 ,26.337        ,1.697    ,       1237 ,       9531
2024-06-09 19:06:18.407000+00:00 ,            4 ,3.931         ,1.467    ,       1237 ,       9531
2024-06-09 19:06:18.526000+00:00 ,           77 ,26.984        ,0.647    ,       1237 ,       9531
2024-06-09 19:06:18.614000+00:00 ,           22 ,19.882        ,2.316    ,       1237 ,       9531
2024-06-09 19:06:19.216000+00:00 ,           20 ,30.869        ,1.691    ,       1237 ,       9531
2024-06-09 19:06:19.331000+00:00 ,           23 ,23.851        ,2.296    ,       1237 ,       9531
2024-06-09 19:06:19.376000+00:00 ,           81 ,4.91          ,0.979    ,       1237 ,       9531
2024-06-09 19:06:19.716000+00:00 ,           55 ,28.167        ,1.183    ,       1237 ,       9531
2024-06-09 19:06:19.896000+00:00 ,           16 ,              ,72.251   ,       1237 ,       9531
2024-06-09 19:06:20.103000+00:00 ,           44 ,5.622         ,0.712    ,       1237 ,       9531
2024-06-09 19:06:20.144000+00:00 ,           31 ,24.671        ,0.82     ,       1237 ,       9531
2024-06-09 19:06:20.245000+00:00 ,           24 ,36.806        ,4.098    ,       1237 ,       9531
2024-06-09 19:06:20.535000+00:00 ,           18 ,21.733        ,1.851    ,       1237 ,       9531
2024-06-09 19:06:20.718000+00:00 ,           11 ,29.239        ,1.072    ,       1237 ,       9531
2024-06-09 19:06:21.292000+00:00 ,           27 ,32.941        ,2.072    ,       1237 ,       9531
2024-06-09 19:06:21.878000+00:00 ,            3 ,26.412        ,1.741    ,       1237 ,       9531
2024-06-09 19:06:21.948000+00:00 ,           63 ,2.395         ,2.395    ,       1237 ,       9531
2024-06-09 19:06:22.254000+00:00 ,           14 ,17.748        ,12.065   ,       1237 ,       9531
2024-06-09 19:06:22.476000+00:00 ,           20 ,30.983        ,1.744    ,       1237 ,       9531
2024-06-09 19:06:22.582000+00:00 ,           23 ,23.775        ,2.042    ,       1237 ,       9531
2024-06-09 19:06:22.600000+00:00 ,           77 ,27.112        ,0.7      ,       1237 ,       9531
2024-06-09 19:06:23.299000+00:00 ,            4 ,3.804         ,1.409    ,       1237 ,       9531
2024-06-09 19:06:23.335000+00:00 ,           31 ,24.577        ,0.802    ,       1237 ,       9531
2024-06-09 19:06:23.860000+00:00 ,           55 ,28.352        ,1.24     ,       1237 ,       9531
2024-06-09 19:06:24.424000+00:00 ,           16 ,              ,72.277   ,       1237 ,       9531
2024-06-09 19:06:24.441000+00:00 ,           22 ,19.894        ,2.146    ,       1237 ,       9531
2024-06-09 19:06:24.462000+00:00 ,           81 ,4.892         ,1.088    ,       1237 ,       9531
2024-06-09 19:06:24.534000+00:00 ,           27 ,33.055        ,         ,       1237 ,       9531
2024-06-09 19:06:24.703000+00:00 ,           11 ,29.229        ,0.877    ,       1237 ,       9531
2024-06-09 19:06:24.933000+00:00 ,           63 ,2.389         ,2.389    ,       1237 ,       9531
2024-06-09 19:06:25.057000+00:00 ,           44 ,5.551         ,0.659    ,       1237 ,       9531
2024-06-09 19:06:25.218000+00:00 ,            3 ,26.367        ,1.79     ,       1237 ,       9531
2024-06-09 19:06:25.382000+00:00 ,           24 ,37.092        ,4.151    ,       1237 ,       9531
2024-06-09 19:06:25.858000+00:00 ,           77 ,27.11         ,0.743    ,       1237 ,       9531
2024-06-09 19:06:26.349000+00:00 ,            4 ,3.805         ,1.416    ,       1237 ,       9531
2024-06-09 19:06:26.417000+00:00 ,           18 ,21.753        ,1.859    ,       1237 ,       9531
